Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Suburb,Propertycount,Postcode,zipcode,price,weekly_price,monthly_price
h,750000.0,11.1,3.0,1.0,3.0,554.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
t,421000.0,11.1,2.0,1.0,1.0,77.0,77.0,2009.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,1405000.0,11.1,3.0,1.0,3.0,655.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,683000.0,11.1,3.0,1.0,2.0,534.0,167.0,1967.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,623000.0,11.1,3.0,1.0,3.0,540.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,720000.0,11.1,3.0,2.0,1.0,0.0,130.0,2012.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,588000.0,11.1,3.0,1.0,1.0,328.0,118.0,1970.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,710000.0,11.1,3.0,1.0,3.0,540.0,116.0,1960.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,875000.0,11.1,3.0,1.0,4.0,559.0,169.0,1965.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,700000.0,11.1,3.0,1.0,3.0,554.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
t,640000.0,11.1,2.0,1.0,1.0,252.0,,1965.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,650000.0,11.1,4.0,1.0,4.0,558.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,675000.0,11.1,3.0,2.0,2.0,171.0,109.0,2012.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,708000.0,11.1,3.0,1.0,2.0,585.0,97.0,1960.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,965000.0,11.1,4.0,1.0,4.0,851.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,680000.0,11.1,3.0,1.0,3.0,551.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,770000.0,11.1,3.0,1.0,3.0,602.0,603.0,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,923000.0,11.1,3.0,1.0,2.0,740.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,693000.0,11.1,4.0,2.0,4.0,315.0,170.0,2008.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,620000.0,11.1,5.0,2.0,2.0,276.0,100.0,2010.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,728500.0,11.1,3.0,1.0,1.0,531.0,157.0,1960.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,931000.0,11.1,3.0,2.0,1.0,590.0,160.0,1950.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,988000.0,11.1,3.0,1.0,4.0,715.0,,2008.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,590000.0,11.1,3.0,1.0,2.0,561.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,610000.0,11.1,2.0,1.0,2.0,691.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,815000.0,11.1,3.0,2.0,3.0,555.0,130.0,1960.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,970000.0,11.1,4.0,1.0,2.0,708.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,760000.0,11.1,4.0,1.0,3.0,668.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
t,847500.0,11.1,4.0,3.0,1.0,252.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,1200000.0,11.1,4.0,1.0,4.0,633.0,158.0,1960.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,700000.0,11.1,3.0,1.0,1.0,557.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
h,625000.0,11.1,3.0,1.0,1.0,536.0,,,Hobsons Bay,Altona North,5132.0,3025.0,,,,
u,599000.0,6.3,2.0,1.0,1.0,0.0,76.0,1964.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,550000.0,6.3,2.0,1.0,0.0,861.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,995000.0,6.3,3.0,2.0,2.0,0.0,100.0,1998.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
t,1205000.0,6.3,3.0,2.0,2.0,101.0,105.0,2000.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,1939000.0,6.3,3.0,2.0,2.0,296.0,150.0,1889.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,421500.0,6.3,1.0,1.0,0.0,0.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,1870000.0,6.3,3.0,1.0,1.0,217.0,116.0,1888.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,678000.0,6.3,2.0,1.0,2.0,0.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
t,1918000.0,6.3,3.0,2.0,2.0,0.0,165.0,1995.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,660000.0,6.3,2.0,1.0,1.0,0.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,2050000.0,6.3,3.0,2.0,1.0,205.0,116.0,1910.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,700000.0,6.3,2.0,1.0,2.0,0.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,3000000.0,6.3,4.0,2.0,2.0,1581.0,,1934.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,1525000.0,6.3,8.0,2.0,2.0,693.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,735000.0,6.3,3.0,2.0,1.0,2113.0,14.0,1970.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,825000.0,6.3,2.0,1.0,1.0,0.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
t,1586000.0,6.3,2.0,2.0,2.0,246.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,645000.0,6.3,3.0,1.0,1.0,0.0,,1960.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,1435000.0,6.3,2.0,2.0,1.0,144.0,107.0,1900.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,400000.0,6.3,1.0,1.0,1.0,0.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,1780000.0,6.3,2.0,2.0,2.0,0.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,592500.0,6.3,2.0,1.0,1.0,0.0,73.0,1970.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,1210000.0,6.3,2.0,1.0,0.0,249.0,96.0,1910.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,2801000.0,6.3,4.0,2.0,2.0,624.0,222.0,1900.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,390000.0,6.3,1.0,1.0,0.0,881.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,1800000.0,6.3,3.0,2.0,2.0,405.0,121.0,1910.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,2200000.0,6.3,4.0,1.0,2.0,495.0,163.0,1900.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,324000.0,6.3,1.0,1.0,1.0,0.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,1125000.0,6.3,3.0,1.0,2.0,169.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,2250000.0,6.3,3.0,3.0,1.0,301.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,2360000.0,6.3,3.0,2.0,0.0,336.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,1900000.0,6.3,2.0,2.0,0.0,207.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,440000.0,6.3,1.0,1.0,1.0,0.0,53.0,1970.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,490000.0,6.3,2.0,1.0,1.0,0.0,,1966.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,2365000.0,6.3,3.0,2.0,1.0,316.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,1300000.0,6.3,2.0,1.0,2.0,212.0,106.0,1900.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,732000.0,6.3,3.0,2.0,2.0,0.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,704000.0,6.3,2.0,1.0,1.0,0.0,74.0,1969.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,620000.0,6.3,3.0,1.0,1.0,0.0,98.0,1970.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,1900000.0,6.3,3.0,1.0,2.0,328.0,108.0,1900.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,315000.0,6.3,1.0,1.0,1.0,0.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,450000.0,6.3,1.0,1.0,1.0,0.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,710000.0,6.3,2.0,1.0,1.0,2471.0,80.0,1970.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,872000.0,6.3,2.0,1.0,1.0,1194.0,,1953.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,598000.0,6.3,2.0,1.0,1.0,0.0,88.0,1970.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,1285000.0,6.3,3.0,1.0,2.0,186.0,80.0,1920.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,520000.0,6.3,1.0,1.0,1.0,0.0,76.0,1970.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
t,1101000.0,6.3,3.0,1.0,2.0,103.0,3.0,2000.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,2000000.0,6.3,4.0,3.0,4.0,544.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,869000.0,6.3,2.0,1.0,1.0,0.0,91.0,1940.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
h,2810000.0,6.3,5.0,2.0,2.0,617.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,565000.0,6.3,3.0,1.0,1.0,0.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,567000.0,6.3,1.0,1.0,1.0,0.0,53.0,2013.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,546000.0,6.3,2.0,0.0,0.0,0.0,,,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,471500.0,6.3,2.0,1.0,1.0,0.0,,1980.0,Stonnington,Armadale,4836.0,3143.0,3143.0,100.0,550.0,2390.0
u,455000.0,5.9,3.0,1.0,2.0,0.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,940000.0,5.9,3.0,1.0,2.0,298.0,108.0,1920.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,467000.0,5.9,2.0,1.0,1.0,0.0,62.0,1980.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1380000.0,5.9,3.0,2.0,2.0,277.0,174.0,1910.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,490000.0,5.9,2.0,1.0,1.0,423.0,62.0,1970.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1850000.0,5.9,4.0,3.0,1.0,478.0,270.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1284000.0,5.9,3.0,1.0,2.0,623.0,,1938.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,971000.0,5.9,3.0,2.0,2.0,285.0,128.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,710000.0,5.9,2.0,1.0,1.0,214.0,77.0,1890.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,2425000.0,5.9,6.0,3.0,2.0,1014.0,435.0,1887.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,750000.0,5.9,2.0,1.0,1.0,226.0,92.0,1920.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1053000.0,5.9,2.0,1.0,1.0,269.0,109.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1377000.0,5.9,3.0,1.0,1.0,417.0,168.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,970000.0,5.9,3.0,1.0,2.0,350.0,125.0,1904.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,940000.0,5.9,2.0,1.0,1.0,330.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,751000.0,5.9,2.0,1.0,1.0,118.0,79.0,1890.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,950000.0,5.9,2.0,1.0,1.0,173.0,102.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,685000.0,5.9,2.0,1.0,2.0,228.0,90.0,1995.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1230000.0,5.9,4.0,1.0,2.0,594.0,148.0,1960.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,636500.0,5.9,2.0,1.0,1.0,0.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,910000.0,5.9,3.0,1.0,0.0,317.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,770000.0,5.9,2.0,1.0,1.0,226.0,87.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,960000.0,5.9,3.0,2.0,2.0,229.0,,2011.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,890000.0,5.9,4.0,1.0,1.0,300.0,185.0,1890.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,965000.0,5.9,2.0,1.0,1.0,170.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1440000.0,5.9,3.0,1.0,1.0,487.0,131.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,955000.0,5.9,2.0,1.0,0.0,255.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,450000.0,5.9,2.0,1.0,1.0,0.0,,2010.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,801000.0,5.9,3.0,1.0,2.0,431.0,,1950.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1000000.0,5.9,3.0,2.0,2.0,440.0,120.0,1955.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1435000.0,5.9,3.0,2.0,2.0,532.0,147.0,1950.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,390000.0,5.9,1.0,1.0,1.0,0.0,58.0,1972.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1425000.0,5.9,3.0,2.0,2.0,495.0,139.0,1920.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1340000.0,5.9,3.0,2.0,2.0,683.0,232.0,1978.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,955000.0,5.9,3.0,1.0,1.0,263.0,117.0,1910.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1100000.0,5.9,4.0,2.0,5.0,559.0,195.0,1920.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1255000.0,5.9,3.0,2.0,2.0,308.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,432000.0,5.9,2.0,1.0,1.0,0.0,62.0,1978.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1640000.0,5.9,4.0,3.0,2.0,562.0,204.0,1890.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1430000.0,5.9,4.0,2.0,1.0,461.0,286.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,610000.0,5.9,2.0,1.0,1.0,301.0,104.0,1995.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,940000.0,5.9,3.0,3.0,1.0,491.0,127.0,1950.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,890000.0,5.9,3.0,1.0,1.0,242.0,110.0,1920.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1180000.0,5.9,3.0,2.0,2.0,617.0,149.0,1930.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1480000.0,5.9,4.0,2.0,2.0,597.0,180.0,1939.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1150000.0,5.9,2.0,1.0,1.0,387.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1350000.0,5.9,3.0,1.0,3.0,575.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1905000.0,5.9,5.0,2.0,2.0,521.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
t,865000.0,5.9,2.0,2.0,1.0,146.0,132.0,2015.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
t,705000.0,5.9,2.0,2.0,1.0,113.0,,1998.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,442000.0,5.9,2.0,1.0,1.0,0.0,62.0,1975.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,540000.0,5.9,2.0,2.0,1.0,0.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1037500.0,5.9,3.0,1.0,2.0,506.0,110.0,1920.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
t,1050000.0,5.9,3.0,2.0,2.0,318.0,160.0,2013.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,440000.0,5.9,2.0,1.0,1.0,0.0,65.0,1970.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1010000.0,5.9,2.0,1.0,1.0,325.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1430000.0,5.9,4.0,2.0,0.0,418.0,158.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,570000.0,5.9,2.0,1.0,1.0,0.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,690000.0,5.9,2.0,1.0,1.0,0.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1291000.0,5.9,3.0,1.0,2.0,414.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1130000.0,5.9,3.0,2.0,1.0,272.0,157.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1135000.0,5.9,3.0,1.0,1.0,296.0,104.0,1910.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,950000.0,5.9,4.0,2.0,1.0,298.0,147.0,1920.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,790000.0,5.9,3.0,2.0,1.0,0.0,148.0,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,390000.0,5.9,2.0,1.0,1.0,1957.0,69.0,2012.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1345000.0,5.9,4.0,1.0,1.0,552.0,155.0,1920.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1381500.0,5.9,3.0,2.0,2.0,416.0,168.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,940000.0,5.9,3.0,2.0,2.0,285.0,172.0,2011.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,995000.0,5.9,3.0,2.0,1.0,314.0,177.0,2010.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1050000.0,5.9,3.0,1.0,3.0,536.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,786000.0,5.9,3.0,2.0,1.0,576.0,120.0,1940.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,705000.0,5.9,2.0,1.0,3.0,252.0,108.0,1910.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,760000.0,5.9,2.0,1.0,1.0,124.0,77.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,487500.0,5.9,3.0,1.0,3.0,0.0,,1972.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
t,1000000.0,5.9,3.0,2.0,2.0,200.0,144.0,2003.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1110000.0,5.9,4.0,2.0,1.0,349.0,,1920.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1300000.0,5.9,4.0,1.0,4.0,664.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1060000.0,5.9,3.0,1.0,1.0,555.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1410000.0,5.9,3.0,2.0,2.0,459.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1305000.0,5.9,2.0,1.0,1.0,278.0,166.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,932500.0,5.9,3.0,2.0,1.0,254.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,965000.0,5.9,3.0,1.0,0.0,216.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1215000.0,5.9,3.0,1.0,1.0,452.0,175.0,1960.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,545000.0,5.9,2.0,1.0,2.0,194.0,71.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1705000.0,5.9,4.0,2.0,4.0,598.0,273.0,2012.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,970000.0,5.9,2.0,1.0,1.0,194.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,925000.0,5.9,2.0,1.0,1.0,407.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,2650000.0,11.0,4.0,3.0,2.0,753.0,399.0,2015.0,Boroondara,Ashburton,3052.0,3147.0,,,,
h,1670000.0,11.0,3.0,2.0,2.0,599.0,220.0,1930.0,Boroondara,Ashburton,3052.0,3147.0,,,,
t,955000.0,11.0,3.0,2.0,2.0,203.0,,,Boroondara,Ashburton,3052.0,3147.0,,,,
t,2050000.0,11.0,3.0,3.0,4.0,310.0,315.0,2014.0,Boroondara,Ashburton,3052.0,3147.0,,,,
u,500000.0,11.0,2.0,1.0,1.0,710.0,,2010.0,Boroondara,Ashburton,3052.0,3147.0,,,,
h,1575000.0,11.0,2.0,1.0,2.0,679.0,,,Boroondara,Ashburton,3052.0,3147.0,,,,
h,1555000.0,11.0,3.0,2.0,2.0,731.0,149.0,1935.0,Boroondara,Ashburton,3052.0,3147.0,,,,
h,1100000.0,11.0,3.0,3.0,2.0,276.0,178.0,2004.0,Boroondara,Ashburton,3052.0,3147.0,,,,
h,1337000.0,11.0,3.0,1.0,2.0,583.0,112.0,1950.0,Boroondara,Ashburton,3052.0,3147.0,,,,
h,2950000.0,11.0,9.0,7.0,4.0,1472.0,618.0,2009.0,Boroondara,Ashburton,3052.0,3147.0,,,,
h,2215000.0,11.0,4.0,2.0,1.0,681.0,,1940.0,Boroondara,Ashburton,3052.0,3147.0,,,,
h,1518000.0,11.0,3.0,2.0,2.0,516.0,145.0,1920.0,Boroondara,Ashburton,3052.0,3147.0,,,,
h,1710000.0,11.0,3.0,1.0,2.0,806.0,101.0,1950.0,Boroondara,Ashburton,3052.0,3147.0,,,,
h,1655000.0,11.0,3.0,1.0,3.0,780.0,152.0,1940.0,Boroondara,Ashburton,3052.0,3147.0,,,,
h,1550000.0,11.0,4.0,2.0,2.0,780.0,180.0,1938.0,Boroondara,Ashburton,3052.0,3147.0,,,,
h,1662000.0,11.0,3.0,2.0,2.0,351.0,228.0,2006.0,Boroondara,Ashburton,3052.0,3147.0,,,,
h,1665000.0,11.0,3.0,2.0,3.0,702.0,145.0,1945.0,Boroondara,Ashburton,3052.0,3147.0,,,,
h,1445000.0,11.0,2.0,1.0,2.0,704.0,,,Boroondara,Ashburton,3052.0,3147.0,,,,
t,968000.0,11.0,3.0,1.0,1.0,227.0,,,Boroondara,Ashburton,3052.0,3147.0,,,,
