# Loan dataset based on the Kaggle Home Equity dataset,,,,,,,,,,
# Available at: https://www.kaggle.com/ajay1735/hmeq-data,,,,,,,,,,
#,,,,,,,,,,
# Context,,,,,,,,,,
# =======,,,,,,,,,,
# The consumer credit department of a bank wants to automate the decisionmaking,,,,,,,,,,
# process for approval of home equity lines of credit. To do this,they will,,,,,,,,,
# follow the recommendations of the Equal Credit Opportunity Act to create an,,,,,,,,,,
# empirically derived and statistically sound credit scoring model. The model,,,,,,,,,,
# will be based on data collected from recent applicants granted credit through,,,,,,,,,,
# the current process of loan underwriting. The model will be built from,,,,,,,,,,
# predictive modeling tools,but the created model must be sufficiently,,,,,,,,,
# interpretable to provide a reason for any adverse actions (rejections).,,,,,,,,,,
#,,,,,,,,,,
# Content,,,,,,,,,,
# =======,,,,,,,,,,
# The Home Equity dataset (HMEQ) contains baseline and loan performance,,,,,,,,,,
# information for 5,960 recent home equity loans. The target (BAD) is a binary,,,,,,,,,
# variable indicating whether an applicant eventually defaulted or was,,,,,,,,,,
# seriously delinquent. This adverse outcome occurred in 1,189 cases (20%). For,,,,,,,,,
# each applicant,12 input variables were recorded.,,,,,,,,,
#,,,,,,,,,,
# Attributes,,,,,,,,,,
# ==========,,,,,,,,,,
# Name    Description,,,,,,,,,,
# TARGET  Label: 1 = client defaulted on loan - 0 = loan repaid,,,,,,,,,,
# LOAN    Amount of the loan request,,,,,,,,,,
# MORTDUE Amount due on existing mortgage,,,,,,,,,,
# VALUE   Value of current property,,,,,,,,,,
# YOJ     Years at present job,,,,,,,,,,
# DEROG   Number of major derogatory reports,,,,,,,,,,
# DELINQ  Number of delinquent credit lines,,,,,,,,,,
# CLAGE   Age of oldest trade line in months,,,,,,,,,,
# NINQ    Number of recent credit lines,,,,,,,,,,
# CLNO    Number of credit lines,,,,,,,,,,
# DEBTINC Debt-to-income ratio,,,,,,,,,,
#,,,,,,,,,,
TARGET,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,14800,50570.0,69422.0,3.0,0.0,0.0,19.117.794.146,0.0,13.0,3.664.708.052
0,32200,188427.0,293790.0,27.0,0.0,0.0,15.772.629.076,0.0,23.0,37.065.758.884
0,15900,52012.0,105877.0,0.0,0.0,2.0,5.053.156.169,1.0,10.0,40.392.256.543
0,12600,83921.0,90876.0,3.0,0.0,0.0,10.693.739.665,1.0,32.0,41.473.001.084
0,16700,105556.0,136568.0,0.0,0.0,0.0,27.372.507.278,0.0,47.0,40.041.684.652
0,9500,59494.0,75930.0,0.0,0.0,0.0,9.899.850.784,0.0,6.0,36.888.436.373.000.000
0,18800,7739.0,65181.0,0.0,0.0,0.0,31.523.089.754,0.0,6.0,37.983.557.776
0,27600,54584.0,86568.0,22.0,0.0,0.0,21.481.573.730.000.000,1.0,27.0,35.223.970.798
0,11100,43167.0,60209.0,3.0,0.0,1.0,8.036.819.697.600.000,0.0,20.0,37.490.798.825
0,31000,13542.0,58827.0,0.0,0.0,0.0,921.329.084,0.0,6.0,36.256.968.746.999.900
0,26000,58794.0,91413.0,5.0,0.0,0.0,23.068.023.074,0.0,19.0,37.996.923.331
0,14800,41807.0,50931.0,4.0,0.0,0.0,26.971.854.827,1.0,35.0,38.507.887.732
0,10600,39061.0,50225.0,15.0,0.0,0.0,77.114.285.108,0.0,12.0,32.587.465.652
0,14400,89605.0,106290.0,20.0,0.0,0.0,12.174.760.077,4.0,24.0,2.930.354.901
0,10500,30922.0,57682.0,30.0,0.0,0.0,24.146.041.263,0.0,19.0,23.237.035.018
0,23400,90924.0,116819.0,24.0,0.0,0.0,24.589.786.162,1.0,27.0,40.857.427.037
0,14300,60811.0,89324.0,8.0,0.0,0.0,20.568.303.980.000.000,0.0,20.0,20.989.811.835
0,24500,62490.0,97467.0,14.0,0.0,0.0,9.697.267.872.399.990,1.0,17.0,34.975.655.026.999.900
0,13800,18714.0,47905.0,25.0,0.0,0.0,25.910.302.278,0.0,19.0,29.479.662.341.999.900
0,6800,76074.0,88178.0,22.0,0.0,0.0,34.146.505.556,0.0,46.0,27.523.246.143
0,18000,74162.0,89823.0,0.0,2.0,1.0,12.176.146.583,1.0,26.0,34.025.207.507
0,27700,73148.0,101462.0,10.0,0.0,0.0,26.460.538.941,0.0,33.0,40.475.793.354.000.000
0,13300,44509.0,72292.0,3.0,0.0,0.0,20.892.069.357,3.0,17.0,37.055.724.552
0,14800,16448.0,38774.0,7.0,0.0,0.0,91.005.539.849,0.0,16.0,19.240.351.261
0,22900,107241.0,138883.0,9.0,1.0,0.0,2.017.857.441,5.0,18.0,41.140.752.079
0,18200,68743.0,92112.0,0.0,0.0,0.0,9.534.376.502,0.0,16.0,26.692.666.626.999.900
0,26400,128413.0,207302.0,9.0,0.0,0.0,22.801.513.165,3.0,26.0,17.872.195.182.000.000
0,39500,68117.0,117084.0,15.0,0.0,0.0,1.980.997.869,0.0,21.0,40.204.874.501
0,18200,78077.0,105522.0,0.0,0.0,0.0,27.844.302.157,2.0,22.0,38.939.650.897
0,27600,123121.0,157337.0,2.0,0.0,0.0,28.328.285.346,0.0,24.0,36.948.273.863.000.000
0,28200,58232.0,97555.0,17.0,0.0,1.0,13.045.076.488,0.0,29.0,38.092.730.303
0,17000,60483.0,85015.0,4.0,0.0,0.0,11.652.526.509,0.0,12.0,2.729.874.318
0,10300,45275.0,62724.0,11.0,0.0,1.0,10.932.463.871,3.0,34.0,37.291.824.994
0,30400,40386.0,68120.0,12.0,1.0,0.0,9.882.015.368.399.990,5.0,15.0,34.020.257.191
0,16700,43794.0,61446.0,6.0,0.0,0.0,96.454.705.906,1.0,9.0,28.452.980.859
0,49800,44462.0,102203.0,8.0,0.0,0.0,20.756.405.016,3.0,37.0,40.302.867.689
0,24200,150939.0,183208.0,1.0,0.0,0.0,20.577.680.196,0.0,34.0,39.656.334.058
0,24500,33537.0,57048.0,14.0,0.0,0.0,99.376.132.515,1.0,24.0,28.495.004.811.999.900
0,31200,22907.0,46357.0,0.0,0.0,0.0,62.416.296.878.000.000,0.0,6.0,15.028.037.471
0,16900,43643.0,80639.0,3.0,0.0,0.0,12.858.182.369,1.0,8.0,28.895.954.854
0,34100,138523.0,196555.0,21.0,0.0,0.0,18.500.543.467,1.0,22.0,38.896.039.504
0,8500,79484.0,87893.0,1.0,0.0,0.0,12.361.880.309,1.0,10.0,35.759.083.851.999.900
0,26600,128238.0,165316.0,1.0,0.0,0.0,23.606.597.186,2.0,23.0,36.939.319.169
0,18900,44605.0,65489.0,15.0,0.0,0.0,18.900.845.586,0.0,23.0,3.857.108.327
0,26400,153853.0,188760.0,2.0,0.0,0.0,17.257.083.327,0.0,17.0,4.335.819.405
0,18300,68096.0,99051.0,1.0,0.0,0.0,85.843.161.697,0.0,17.0,27.633.516.483
0,15400,25822.0,43334.0,1.0,0.0,0.0,21.101.664.194,0.0,15.0,40.529.405.126
0,10200,61179.0,69591.0,18.0,0.0,0.0,14.870.447.764,1.0,11.0,34.472.204.606
0,25900,118965.0,154728.0,8.0,0.0,0.0,10.119.760.679,3.0,26.0,32.598.401.872
0,13500,63572.0,102739.0,7.0,0.0,0.0,25.056.135.691,0.0,12.0,34.913.793.440.999.900
0,28900,77916.0,130728.0,2.0,0.0,0.0,29.077.260.805,1.0,23.0,39.095.476.448
0,28300,72572.0,117311.0,6.0,0.0,0.0,85.797.248.152,1.0,32.0,39.876.503.701
0,10200,57142.0,72664.0,19.0,0.0,0.0,15.818.580.391,1.0,12.0,3.249.748.842
0,8700,58060.0,65605.0,23.0,0.0,0.0,2.596.838.134,3.0,29.0,39.829.999.465
0,16600,45877.0,68563.0,2.0,1.0,0.0,11.950.076.473,0.0,18.0,33.073.048.345
0,13300,76663.0,96022.0,10.0,2.0,0.0,1.800.294.503,1.0,30.0,27.045.006.761
0,15900,58518.0,82095.0,10.0,0.0,2.0,17.724.777.998,0.0,14.0,28.818.793.116
0,11700,56441.0,86987.0,17.0,0.0,0.0,19.803.271.759,0.0,16.0,33.931.163.419
0,8300,59761.0,75081.0,17.0,0.0,0.0,14.794.164.245,1.0,11.0,31.959.227.235
0,25700,103598.0,144594.0,19.0,0.0,0.0,21.794.482.804,0.0,13.0,41.135.649.383
0,13600,66754.0,80156.0,5.0,0.0,0.0,23.862.182.004,3.0,26.0,31.552.706.969.000.000
0,41800,363737.0,469748.0,4.0,0.0,0.0,32.774.375.515,4.0,14.0,4.380.929.207
0,40600,362909.0,466731.0,4.0,0.0,0.0,30.581.241.924,4.0,14.0,42.930.339.470.999.900
0,12600,45633.0,77578.0,19.0,0.0,0.0,20.972.551.959,0.0,15.0,23.915.614.881
0,21700,45697.0,68144.0,5.0,0.0,0.0,16.687.103.568,1.0,27.0,36.408.315.428
0,15500,56206.0,137388.0,2.0,0.0,0.0,27.552.354.642,4.0,42.0,39.744.298.707
0,17600,64857.0,82449.0,1.0,0.0,0.0,31.288.247.401,3.0,15.0,43.478.862.555
0,9500,41541.0,57280.0,6.0,0.0,0.0,69.229.369.351,1.0,10.0,29.160.127.076
0,17700,56375.0,90435.0,0.0,0.0,0.0,70.225.870.315,0.0,23.0,36.023.276.773
0,5600,76407.0,77485.0,9.0,0.0,0.0,91.683.770.634,0.0,24.0,37.773.350.975.999.900
0,5700,49806.0,82242.0,3.0,0.0,0.0,21.034.747.857,3.0,30.0,31.243.408.701
0,13600,94727.0,112683.0,11.0,0.0,0.0,20.912.994.572,3.0,15.0,37.714.107.061
0,29500,48590.0,81354.0,0.0,0.0,0.0,15.702.632.626,3.0,18.0,40.170.618.286
0,25600,78441.0,128814.0,2.0,0.0,0.0,31.050.009.981,1.0,24.0,38.738.649.619
0,27200,70730.0,93752.0,8.0,0.0,0.0,16.591.933.287,0.0,20.0,36.170.905.486
0,20100,84965.0,110676.0,18.0,0.0,0.0,24.402.972.997,5.0,30.0,38.627.830.219
0,6800,71666.0,99913.0,0.0,0.0,1.0,19.646.499.893,0.0,31.0,35.761.604.731
0,27200,110470.0,180982.0,17.0,0.0,0.0,29.547.144.922,1.0,30.0,34.766.949.696
0,24100,61811.0,97086.0,6.0,0.0,0.0,22.262.659.082,1.0,19.0,3.468.253.701
0,18800,77025.0,103322.0,8.0,0.0,0.0,8.713.372.209.799.990,0.0,15.0,33.405.896.838.000.000
0,20100,54257.0,68830.0,10.0,0.0,0.0,20.105.642.041,0.0,41.0,37.180.181.309
0,32800,189564.0,296728.0,27.0,0.0,0.0,15.553.689.674,0.0,23.0,3.805.331.686
0,11800,86785.0,125552.0,11.0,0.0,0.0,14.817.649.241,1.0,22.0,37.884.449.327
0,16800,102838.0,111319.0,1.0,0.0,0.0,2.573.285.966,0.0,34.0,2.757.659.689
0,31200,14906.0,64767.0,0.0,0.0,0.0,80.355.570.586,0.0,5.0,35.039.075.366
0,13400,100784.0,118708.0,15.0,0.0,0.0,26.810.759.246,0.0,16.0,36.158.718.101.999.900
0,16000,74459.0,103255.0,6.0,3.0,0.0,72.864.590.397,1.0,21.0,24.935.229.965
0,12000,36072.0,62960.0,8.0,0.0,0.0,2.885.298.732,0.0,16.0,22.423.002.459
0,13300,50039.0,63784.0,3.0,0.0,0.0,17.684.619.551,0.0,13.0,27.865.588.733.000.000
0,27800,127770.0,169440.0,2.0,0.0,0.0,23.572.854.702,1.0,24.0,34.844.155.434
0,19900,96435.0,130019.0,27.0,0.0,0.0,2.742.825.562,3.0,16.0,32.469.202.654
0,20600,16779.0,56481.0,24.0,0.0,1.0,22.805.700.238,0.0,24.0,27.176.647.715.999.900
0,16000,65901.0,85627.0,5.0,0.0,0.0,11.735.703.247,0.0,20.0,21.445.341.417
0,12500,66163.0,83727.0,4.0,1.0,2.0,17.693.524.748,3.0,30.0,36.774.639.954
0,14900,87167.0,114219.0,8.0,0.0,0.0,19.411.317.353,2.0,36.0,41.329.763.904
0,12400,36034.0,62953.0,9.0,0.0,0.0,26.207.934.525,0.0,16.0,21.345.227.351
0,21800,80092.0,98561.0,5.0,0.0,0.0,73.317.930.125,7.0,24.0,37.138.283.971.999.900
0,12800,11986.0,48309.0,23.0,0.0,0.0,2.652.270.609,0.0,20.0,28.493.861.936
0,5500,52897.0,65054.0,20.0,0.0,0.0,18.929.531.847,0.0,19.0,20.654.128.896
0,18400,40673.0,60418.0,27.0,0.0,0.0,24.764.957.888,0.0,13.0,24.980.298.956
0,17700,47064.0,71698.0,3.0,0.0,0.0,24.451.806.442,3.0,32.0,30.403.203.826
0,24700,55435.0,89663.0,7.0,0.0,0.0,25.262.206.943,2.0,26.0,34.741.847.932
0,18700,118208.0,130216.0,14.0,0.0,0.0,19.095.732.454,0.0,17.0,40.748.234.633
0,15400,34574.0,69751.0,6.0,0.0,0.0,25.405.619.611,1.0,16.0,22.721.013.568.000.000
0,17300,65444.0,91244.0,8.0,0.0,0.0,20.204.968.272,0.0,19.0,21.573.385.223.000.000
0,13100,48153.0,70059.0,11.0,0.0,0.0,24.265.053.360.000.000,0.0,18.0,30.893.118.223.000.000
0,27600,153063.0,202542.0,10.0,0.0,0.0,26.693.895.601,2.0,33.0,42.829.145.821
0,20500,169689.0,198931.0,9.0,0.0,0.0,25.862.004.189,1.0,37.0,26.366.126.268.000.000
0,7700,53377.0,86018.0,16.0,0.0,0.0,18.719.401.123,0.0,28.0,24.217.658.483
0,15900,38860.0,68912.0,9.0,0.0,0.0,25.092.750.292,1.0,16.0,22.175.263.227
0,23000,76213.0,184360.0,12.0,0.0,0.0,37.934.995.485,0.0,16.0,32.040.366.079
0,9300,79724.0,105493.0,2.0,0.0,0.0,6.343.088.731,2.0,23.0,3.938.611.808
0,16000,71861.0,95315.0,24.0,0.0,0.0,24.141.251.498,1.0,23.0,35.474.773.102
0,24200,90626.0,116601.0,2.0,0.0,0.0,22.611.638.661,1.0,27.0,34.499.938.365
0,16300,102826.0,114692.0,8.0,0.0,0.0,31.750.797.383,1.0,18.0,31.914.238.011
0,15400,50121.0,67755.0,3.0,0.0,0.0,16.874.803.195,0.0,14.0,37.560.862.760.999.900
0,82200,23197.0,110481.0,26.0,0.0,1.0,12.776.758.759,0.0,14.0,30.942.695.109.000.000
0,17000,6778.0,60065.0,0.0,0.0,0.0,32.651.841.443,0.0,5.0,38.836.601.841
0,18600,58992.0,86816.0,4.0,0.0,0.0,10.350.429.531,0.0,16.0,40.956.598.244
0,41200,141705.0,207314.0,6.0,0.0,0.0,14.462.241.831,0.0,31.0,36.776.263.557
0,78700,22762.0,102997.0,25.0,0.0,0.0,14.663.284.161,0.0,13.0,34.300.201.816
0,9700,45907.0,57507.0,6.0,0.0,0.0,81.229.448.637,0.0,11.0,29.037.574.223.000.000
0,12200,90154.0,110479.0,9.0,0.0,0.0,19.692.640.591,2.0,37.0,43.189.031.502
0,18200,97146.0,124195.0,24.0,0.0,0.0,27.830.742.169.999.900,2.0,17.0,32.721.694.978
0,4300,72021.0,80027.0,2.0,2.0,0.0,26.397.030.029,0.0,5.0,36.432.093.937
0,9400,53244.0,62245.0,23.0,0.0,0.0,27.678.774.402,3.0,28.0,37.821.851.509
0,16200,87248.0,116407.0,20.0,0.0,0.0,2.700.076.812,1.0,16.0,24.543.268.815.999.900
0,13700,70763.0,78449.0,12.0,0.0,0.0,27.165.672.425,5.0,36.0,40.561.983.645
0,38900,200731.0,269450.0,3.0,0.0,0.0,23.734.429.659,0.0,32.0,29.294.487.897
0,15200,47200.0,74510.0,17.0,0.0,0.0,1.745.215.618,0.0,23.0,41.863.376.119
0,12100,105104.0,144712.0,13.0,0.0,0.0,12.951.880.811,5.0,22.0,37.413.774.661
0,36000,203680.0,270992.0,3.0,0.0,0.0,23.402.397.511,0.0,32.0,2.969.634.581
0,12200,206613.0,232176.0,10.0,0.0,1.0,23.731.576.972,0.0,22.0,30.689.439.205
0,27000,54515.0,82539.0,20.0,0.0,0.0,2.038.613.989,0.0,26.0,3.711.235.228
0,10300,46609.0,63812.0,1.0,0.0,0.0,18.478.841.632,2.0,13.0,29.140.031.372
0,25900,145700.0,211151.0,6.0,0.0,0.0,18.217.137.213,1.0,27.0,3.848.048.457
0,6800,75964.0,88754.0,19.0,0.0,1.0,29.870.048.215,0.0,23.0,39.107.501.643
0,19400,51360.0,76100.0,1.0,0.0,0.0,22.283.211.812,0.0,11.0,36.263.336.197
0,15700,79346.0,93472.0,19.0,0.0,0.0,24.447.605.696,11.0,23.0,33.196.412.457
0,14200,60570.0,74648.0,2.0,0.0,0.0,13.784.110.526,2.0,35.0,40.289.761.298
0,10800,61767.0,72668.0,15.0,0.0,0.0,22.898.545.319,3.0,32.0,3.791.433.471
0,12000,63589.0,75959.0,14.0,1.0,0.0,25.361.692.796,1.0,31.0,4.315.970.058
0,8900,75441.0,116950.0,26.0,0.0,0.0,32.273.119.571,2.0,37.0,33.788.523.674.000.000
0,19100,51994.0,66467.0,7.0,0.0,0.0,10.018.188.768,3.0,15.0,41.155.082.612
0,25600,58606.0,89508.0,8.0,1.0,0.0,14.071.275.774,2.0,30.0,41.669.963.714
0,12700,103034.0,124116.0,2.0,0.0,0.0,13.743.869.242,0.0,25.0,31.603.100.931
0,15400,47749.0,74451.0,3.0,0.0,0.0,13.389.931.229,1.0,8.0,27.922.034.781.999.900
0,11600,50433.0,107092.0,5.0,0.0,1.0,22.518.169.134,0.0,9.0,2.495.259.473
0,21600,93937.0,147792.0,23.0,0.0,0.0,1.566.673.122,0.0,25.0,40.190.636.075
0,30100,24350.0,40356.0,0.0,0.0,0.0,81.840.250.201,0.0,6.0,13.409.995.647.999.900
0,12300,141020.0,157511.0,4.0,0.0,1.0,40.374.892.984,0.0,43.0,29.583.184.253.000.000
0,9900,74009.0,108371.0,1.0,0.0,0.0,24.609.476.485,0.0,36.0,17.257.117.147
0,27700,141930.0,182516.0,0.0,0.0,0.0,23.563.057.648,2.0,19.0,41.958.813.501
0,17300,110614.0,137552.0,6.0,0.0,0.0,8.523.250.072.399.990,0.0,13.0,31.344.365.521.999.900
0,8000,57361.0,71167.0,2.0,0.0,1.0,13.076.703.495,0.0,22.0,29.381.985.445
0,13900,84427.0,114209.0,12.0,0.0,2.0,18.018.742.244,0.0,27.0,33.351.870.253
0,20900,63038.0,86870.0,3.0,0.0,0.0,11.369.883.344,0.0,16.0,38.732.521.813.000.000
0,12400,132894.0,198168.0,0.0,0.0,1.0,3.551.639.113,0.0,16.0,40.540.295.366
0,12400,115004.0,144760.0,2.0,0.0,0.0,2.795.221.733,1.0,46.0,35.614.731.425
0,24900,139241.0,171296.0,6.0,1.0,0.0,22.068.715.833,0.0,19.0,35.591.655.668
0,16800,115870.0,130809.0,15.0,0.0,0.0,17.763.228.248,0.0,17.0,39.567.208.162
0,23600,70769.0,183593.0,11.0,0.0,0.0,36.709.848.754,1.0,17.0,33.789.192.331
0,26100,150464.0,203202.0,10.0,0.0,0.0,24.848.194.525,1.0,33.0,43.112.190.673
0,18200,53646.0,156048.0,20.0,0.0,0.0,23.229.712.557,0.0,27.0,20.856.067.533
0,11300,54984.0,63958.0,4.0,0.0,0.0,19.092.092.996,1.0,16.0,28.086.854.836.999.900
0,19400,110745.0,173474.0,6.0,0.0,0.0,21.740.670.533,4.0,23.0,42.220.407.153.000.000
0,17300,32736.0,49100.0,4.0,0.0,0.0,26.294.843.765,0.0,34.0,38.563.080.996
0,20700,61710.0,86749.0,2.0,0.0,0.0,11.401.183.854,0.0,16.0,40.762.148.778.000.000
0,12700,9038.0,65969.0,7.0,1.0,1.0,34.658.010.279,0.0,22.0,13.347.212.679
0,10100,87942.0,106000.0,13.0,0.0,0.0,21.938.527.843,2.0,16.0,4.075.164.798
0,23500,68049.0,93394.0,6.0,0.0,0.0,19.111.244.230.000.000,2.0,18.0,3.213.282.224
0,6100,91704.0,114799.0,22.0,0.0,0.0,12.925.008.957,1.0,12.0,36.746.766.236.999.900
0,14000,99652.0,113012.0,17.0,1.0,0.0,25.596.142.794,0.0,16.0,35.453.810.356.999.900
0,25900,80663.0,122372.0,10.0,0.0,1.0,13.366.949.395,0.0,18.0,26.573.930.791
0,7000,81335.0,81018.0,22.0,0.0,0.0,34.161.057.605,1.0,47.0,27.767.299.768
0,15200,87116.0,105971.0,21.0,0.0,0.0,14.794.667.979,4.0,24.0,27.961.550.213.000.000
0,36300,142395.0,195120.0,22.0,0.0,0.0,18.535.937.208,0.0,22.0,38.355.094.885.999.900
0,42300,22434.0,65893.0,18.0,0.0,0.0,20.553.364.284,1.0,31.0,43.228.664.583.000.000
0,23100,64601.0,100170.0,2.0,0.0,0.0,15.667.537.504,0.0,21.0,34.000.236.065
0,25700,32039.0,54499.0,15.0,0.0,0.0,11.480.741.210.000.000,2.0,24.0,31.142.957.048.000.000
0,15100,53549.0,99812.0,4.0,0.0,0.0,12.712.214.723,2.0,21.0,37.957.103.675
0,36400,86853.0,131508.0,30.0,0.0,0.0,34.969.439.938,0.0,19.0,40.107.031.361
0,12400,16375.0,36672.0,8.0,0.0,0.0,12.067.492.799,0.0,11.0,24.089.437.148.000.000
0,15200,7879.0,95124.0,13.0,0.0,1.0,27.028.589.924,0.0,22.0,29.160.140.823.000.000
0,21500,125451.0,200594.0,13.0,0.0,0.0,20.527.836.456,0.0,22.0,3.689.339.399
0,18700,47903.0,63933.0,3.0,0.0,0.0,12.041.804.194,1.0,17.0,32.977.596.653
0,14700,30306.0,44195.0,9.0,0.0,1.0,87.431.226.279,2.0,12.0,29.404.935.156
0,21400,70112.0,94849.0,4.0,0.0,0.0,10.978.032.096,1.0,29.0,35.630.504.854
0,20400,38267.0,68684.0,12.0,0.0,1.0,12.145.336.289,0.0,22.0,42.206.433.219.000.000
0,12900,64245.0,83823.0,13.0,0.0,0.0,2.468.377.195,3.0,36.0,40.560.130.328
0,9900,73804.0,97413.0,5.0,0.0,0.0,10.733.302.454,0.0,25.0,33.524.879.599
0,17300,65077.0,91991.0,0.0,2.0,3.0,11.402.344.238,2.0,26.0,3.590.776.048
0,25100,77088.0,111568.0,7.0,0.0,0.0,28.800.802.523,2.0,29.0,32.550.837.642
0,8200,51730.0,59025.0,16.0,0.0,3.0,22.081.329.019,0.0,37.0,24.380.092.654.000.000
0,11300,114392.0,214523.0,2.0,0.0,0.0,13.209.765.987,1.0,15.0,26.251.830.338
0,26100,80176.0,113247.0,9.0,0.0,1.0,29.475.203.341,1.0,29.0,3.319.212.531
0,26400,44333.0,68945.0,18.0,0.0,0.0,17.349.539.211,2.0,21.0,32.349.412.052
0,25300,51261.0,87025.0,4.0,0.0,0.0,24.983.618.476,2.0,25.0,31.658.786.410.999.900
0,15100,72645.0,106343.0,5.0,0.0,0.0,8.077.214.990.600.000,2.0,13.0,34.475.596.781
0,26900,74982.0,126972.0,0.0,0.0,0.0,31.581.891.124,0.0,23.0,38.325.989.849
0,38300,93255.0,144457.0,10.0,0.0,0.0,73.656.853.928,1.0,36.0,41.939.496.061
0,10800,42191.0,57224.0,15.0,0.0,0.0,68.810.826.166,0.0,11.0,30.518.229.751.999.900
0,11100,27861.0,47737.0,8.0,0.0,0.0,8.949.211.665.799.990,0.0,4.0,34.050.949.362
0,6300,99469.0,116260.0,23.0,0.0,0.0,12.474.559.549,1.0,12.0,35.642.270.107
0,22800,49361.0,81914.0,4.0,0.0,0.0,26.493.706.618,2.0,25.0,32.010.244.608
0,15000,44623.0,72225.0,1.0,0.0,0.0,2.684.203.579,0.0,21.0,2.813.158.042
0,14800,43983.0,60826.0,4.0,1.0,1.0,11.389.796.663,1.0,9.0,27.108.081.708
0,40300,33299.0,73380.0,4.0,0.0,0.0,18.453.758.909,1.0,18.0,24.374.481.111.999.900
0,16000,88093.0,106943.0,7.0,0.0,0.0,20.720.285.047,1.0,36.0,42.573.079.502
0,7500,84479.0,104571.0,23.0,0.0,0.0,47.832.851.338.000.000,3.0,14.0,33.075.010.372
0,23000,48003.0,64720.0,4.0,0.0,0.0,1.606.060.458,1.0,26.0,33.629.923.296
0,27900,69589.0,115061.0,5.0,0.0,0.0,978.638.453,1.0,32.0,41.473.971.731
0,18000,46865.0,61266.0,5.0,0.0,0.0,10.259.467.389,2.0,9.0,26.353.753.375
0,6200,75623.0,89634.0,24.0,0.0,0.0,32.468.682.941,0.0,47.0,28.285.532.103
0,23600,69846.0,189234.0,11.0,0.0,0.0,3.578.050.619,0.0,17.0,30.564.280.336
0,40900,18760.0,69373.0,19.0,0.0,0.0,2.116.988.199,1.0,31.0,39.922.586.879
0,36000,145908.0,190303.0,20.0,0.0,0.0,17.971.924.547,0.0,21.0,38.600.764.985
0,23200,96043.0,140090.0,21.0,0.0,0.0,16.264.043.049,0.0,24.0,39.205.100.427
0,18300,73510.0,95132.0,0.0,0.0,0.0,86.684.295.749,0.0,17.0,25.244.046.294
0,9600,70589.0,99384.0,0.0,0.0,1.0,17.646.746.230.000.000,0.0,31.0,34.234.789.575
0,19800,99137.0,121781.0,4.0,0.0,1.0,3.021.278.732,1.0,20.0,39.510.628.341
0,42600,22446.0,66485.0,17.0,0.0,0.0,20.420.363.317,0.0,30.0,41.156.275.936
0,10800,56477.0,94980.0,17.0,0.0,0.0,17.991.736.263,0.0,28.0,25.210.739.655
0,28700,107281.0,155874.0,10.0,0.0,0.0,17.383.583.579,0.0,17.0,32.740.368.493.000.000
0,12400,115902.0,146813.0,1.0,0.0,0.0,28.846.762.658,0.0,45.0,33.054.284.333.000.000
0,11300,77926.0,89216.0,6.0,0.0,0.0,14.681.015.408,2.0,26.0,39.466.964.223.000.000
0,17500,92986.0,114276.0,13.0,0.0,0.0,11.696.135.784,2.0,8.0,36.251.385.731.999.900
0,13200,77241.0,112904.0,5.0,0.0,0.0,68.549.045.013,2.0,14.0,34.535.243.721
0,11700,52650.0,63646.0,0.0,1.0,0.0,19.476.099.992,1.0,13.0,27.610.844.064.000.000
0,9900,28432.0,36605.0,0.0,0.0,0.0,11.153.162.529,1.0,29.0,37.588.195.648
0,15500,88929.0,115249.0,0.0,0.0,2.0,15.613.091.398,0.0,34.0,32.033.870.396
0,24400,237543.0,261393.0,3.0,1.0,0.0,25.451.744.803,2.0,50.0,3.790.658.567
0,27900,135511.0,184219.0,1.0,1.0,0.0,24.105.228.345,2.0,19.0,38.606.492.713
0,11300,62168.0,80681.0,6.0,0.0,0.0,11.737.622.920.000.000,0.0,34.0,27.694.521.271
0,22500,40884.0,76895.0,8.0,0.0,0.0,27.026.019.668,0.0,18.0,39.954.572.785
0,18900,52640.0,113391.0,16.0,0.0,0.0,25.752.379.662,0.0,19.0,27.792.323.705
0,17100,19126.0,88969.0,21.0,0.0,0.0,22.570.628.788,2.0,41.0,38.896.378.176.999.900
0,22300,34326.0,103199.0,6.0,0.0,0.0,14.167.702.987,0.0,14.0,30.471.798.518.000.000
0,24800,82670.0,106563.0,8.0,0.0,0.0,30.298.443.202,2.0,28.0,30.956.485.836
0,27500,150666.0,192346.0,3.0,0.0,0.0,17.787.147.325,0.0,17.0,39.978.650.331
0,10800,13365.0,66979.0,9.0,2.0,1.0,3.469.796.514,1.0,22.0,1.648.162.968
0,22900,65017.0,88066.0,3.0,0.0,0.0,9.355.292.753.299.990,1.0,29.0,32.011.079.376
0,25500,50847.0,79738.0,20.0,0.0,0.0,20.467.790.067,0.0,26.0,35.860.087.635
0,27600,54328.0,94216.0,24.0,1.0,2.0,18.839.374.192,1.0,19.0,26.833.312.167
0,12200,136866.0,162906.0,4.0,0.0,0.0,42.792.359.149,0.0,43.0,30.182.122.904
0,31200,124295.0,176185.0,12.0,0.0,0.0,17.121.441.633,1.0,27.0,4.317.681.901
0,16900,61847.0,91671.0,9.0,0.0,0.0,20.205.343.558,0.0,20.0,21.348.254.512
0,12600,83552.0,107186.0,21.0,0.0,0.0,12.866.024.536,4.0,24.0,28.723.017.625
